"id","reservation_date","franchisee","pole_type","borough","x","y","latitude","longitude","zone","on_street","cross_street_1","cross_street_2","park_advisory","historic_advisory","scenic_landmark_advisory","bid_advisory","school_advisory","equipment_installed_yes_no","zipcode","community_board","council_district"
"18450","2018-01-18T00:00:00.000","ExteNet I","CITY","Brooklyn","1011768.0000000","177164.0000000","40.6529080","-73.9008280","B","E 105th St","Foster Ave","Ave D",,,,,,"Y","11236","318","42"
"17606","2017-12-29T00:00:00.000","Extenet II","CITY","Brooklyn","1013019.0000000","175806.0000000","40.6491770","-73.8963250","B","Glenwood Rd","E 105th St","E 108th St",,,,,,"N","11236","318","42"
"16840","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","1014069.0000000","175775.0000000","40.6490880","-73.8925410","B","Flatlands Avenue","E 108th Street","Williams Avenue",,,,,,"N","11236","318","42"
"16838","2018-01-08T00:00:00.000","Mobilitie II","CITY","Brooklyn","1010890.0000000","175855.0000000","40.6493180","-73.9039970","B","Foster Avenue","E 99th Street","E 100th Street",,,,,,"Y","11236","318","42"
"16653","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","1012393.0000000","176110.0000000","40.6500130","-73.8985800","B","E 104th th St","Farragut Rd","Glenwood Rd",,,,,,"N","11236","318","42"
"15357","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1013314.0000000","175120.0000000","40.6472930","-73.8952650","B","Flatlands Avenue","E 104th Street","E105th Street",,,,,,"Y","11236","318","42"
"15356","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1013002.0000000","175701.0000000","40.6488890","-73.8963870","B","Glenwood Road","E 105th Street","E 104th Street",,,,,,"Y","11236","318","42"
"23002","2020-01-02T00:00:00.000","ZenFi","UTILITY","Brooklyn","1018862.0000000","182733.0000000","40.6681690","-73.8752330","B","Milford st","Dumont Av","Hegeman Av",,,,,,"N","11208","305","42"
"20312","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Queens","1023887.0000000","183189.0000000","40.6693990","-73.8571170","B","Sapphire St","Linden Blvd","Loring Ave",,,,,,"N","11208","305","42"
"19512","2018-07-20T00:00:00.000","Extenet II","UTILITY","Brooklyn","1018050.0000000","184064.0000000","40.6718250","-73.8781530","B","Sutter Ave","Atkins Ave","Montauk Ave",,,,,,"N","11208","305","42"
"18150","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1018939.0000000","184810.0000000","40.6738700","-73.8749450","B","Fountain Ave","Belmont Ave","Pitkin Ave",,,,,,"N","11208","305","42"
"18149","2017-12-29T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1021482.0000000","184720.0000000","40.6736120","-73.8657780","B","Sutter Ave","Sheridan Ave","Lincoln Ave",,,,,,"N","11208","305","42"
"17195","2017-12-06T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1020024.0000000","183858.0000000","40.6712520","-73.8710380","B","Euclid Ave","Blake Ave","Dumont Ave",,,,,,"Y","11208","305","42"
"16980","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1018953.0000000","178966.0000000","40.6578290","-73.8749240","B","Elton Street","Flatlands Avenue","Cozine Avenue",,,,,,"Y","11208","305","42"
"16951","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1020522.0000000","185482.0000000","40.6757080","-73.8692340","B","Pitkin Avenue","Hemlock Street","Crescent Avenue",,,,,,"Y","11208","305","42"
"16650","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","1021178.0000000","179881.0000000","40.6603310","-73.8669000","B","Fountain Ave","Flatland Ave","Vandalia Ave","Spring Creek Park",,,,,"N","11208","305","42"
"16618","2017-11-28T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1021308.0000000","181624.0000000","40.6651150","-73.8664220","B","Hemlock St","Stanley Ave","Wortman Ave",,,,,"PS 224 NR HEMLOCK","N","11208","305","42"
"16081","2017-12-21T00:00:00.000","Crown Castle NG","CITY","Brooklyn","1022285.0000000","183120.0000000","40.6692170","-73.8628920","B","Eldert Ln","Linden Blvd","Loring Ave",,,,,,"N","11208","305","42"
"15723","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1019066.0000000","183939.0000000","40.6714780","-73.8744910","B","Fountain Ave","Blake Ave","Sutter Ave",,,,,,"N","11208","305","42"
"15722","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1022460.0000000","183923.0000000","40.6714200","-73.8622570","B","Forbell St","Dumont Ave","Blake Ave",,,,,,"N","11208","305","42"
"15721","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1020870.0000000","183915.0000000","40.6714050","-73.8679880","B","Hemlock St","Blake Ave","Dumont Ave",,,,,,"N","11208","305","42"
"15720","2017-11-14T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1020485.0000000","182961.0000000","40.6687880","-73.8693810","B","Pine st","Linden Blvd","Dumont Ave",,,,,,"N","11208","305","42"
"15708","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1023956.0000000","182829.0000000","40.6684110","-73.8568700","B","78th St","Loring Ave","Dead End",,,,,,"N","11208","305","42"
"15705","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1021407.0000000","182530.0000000","40.6676010","-73.8660600","B","Autumn Ave","Loring Ave","Linden Blvd",,,,,,"N","11208","305","42"
"15704","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1020646.0000000","182323.0000000","40.6670360","-73.8688040","B","Pine st","Loring Ave","Linden Blvd",,,,,,"N","11208","305","42"
"14688","2017-04-27T00:00:00.000","Mobilitie I","CITY","Brooklyn","1019713.0000000","184431.0000000","40.6728260","-73.8721570","B","Sutter Avenue","Doscher Street","Chestnut St",,,,,,"Y","11208","305","42"
"14516","2017-01-30T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1017666.0000000","181764.0000000","40.6655140","-73.8795490","B","Linwood St","Hegeman Ave","New Lots Ave",,,,,,"Y","11208","305","42"
"14513","2017-01-30T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1021296.0000000","181727.0000000","40.6653980","-73.8664650","B","Hemlock street","Stanley Ave","Workman ave","Woodruff Playground",,,,"PS 224 NR HEMLOCK","Y","11208","305","42"
"14447","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1017240.0000000","182739.0000000","40.6681920","-73.8810800","B","Linwood St","Dumont Ave","New Lots Ave",,,,,,"Y","11208","305","42"
"14066","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1019550.0000000","185297.0000000","40.6752040","-73.8727390","B","Pitkin Ave","Doscher St","Chestnut St",,,,,,"Y","11208","305","42"
"14026","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1020991.0000000","185649.0000000","40.6761640","-73.8675430","B","S Conduit Blvd","Pitkin Ave","Autmn Ave",,,,,,"Y","11208","305","42"
"13546","2016-09-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1020359.0000000","182437.0000000","40.6673500","-73.8698380","B","Euclid Ave","Linden Blvd","Loring Ave",,,,,,"N","11208","305","42"
"20773","2019-01-22T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015264.0000000","178160.0000000","40.6556300","-73.8882240","B","Wortman Ave","Pennsylvania Ave","New Jersey Ave",,,,,"PS 4","N","11207","305","42"
"20137","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1014903.0000000","181819.0000000","40.6656750","-73.8895080","B","Miller Ave","Livonia Ave","Dumont Ave",,,,,,"N","11207","305","42"
"19738","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1015162.0000000","181987.0000000","40.6661350","-73.8885740","B","Van Siclen Ave","Livonia Ave","Dumont Ave",,,,,,"N","11207","305","42"
"18334","2018-01-08T00:00:00.000","Extenet II","UTILITY","Brooklyn","1016208.0000000","182545.0000000","40.6676630","-73.8848010","B","Dumont Ave","Warwick St","Jerome St",,,,,,"N","11207","305","42"
"17881","2017-12-31T00:00:00.000","Crown Castle Fiber","CITY","Brooklyn","1015958.0000000","177836.0000000","40.6547390","-73.8857240","B","Cozine Ave","Vermont St","New Jersey Ave",,,,,,"N","11207","305","42"
"16984","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1015700.0000000","180489.0000000","40.6620210","-73.8866420","B","Hegeman Avenue","Van Siclen Avenue","Hendrix Street",,,,,,"Y","11207","305","42"
"16983","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1016471.0000000","179563.0000000","40.6594770","-73.8838670","B","Stanley Avenue","Hendrix Street","Van Siclen Avenue",,,,,,"Y","11207","305","42"
"16960","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1017018.0000000","180694.0000000","40.6625790","-73.8818900","B","Linden Boulevard","Warwick Street","Jerome Street",,,,,,"Y","11207","305","42"
"16959","2018-01-20T00:00:00.000","Mobilitie II","CITY","Brooklyn","1013008.0000000","180756.0000000","40.6627630","-73.8963440","B","Riverdale Avenue","Alabama Avenue","Georgia Avenue",,,,,,"Y","11207","305","42"
"16850","2017-12-11T00:00:00.000","Crown Castle Solutions","CITY","Brooklyn","1012774.0000000","182501.0000000","40.6675540","-73.8971800","B","Blake Ave","Alabama Ave","Georgia Ave",,,,,,"N","11207","305","42"
"16649","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","1014540.0000000","180966.0000000","40.6633350","-73.8908210","B","Wyona St","Riverdale Ave","New Lots",,,,,,"N","11207","305","42"
"16648","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","1014574.0000000","179324.0000000","40.6588280","-73.8907050","B","Pennsylvania Ave","Linden Blvd","Hegeman Ave",,,,,,"N","11207","305","42"
"16644","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1013594.0000000","181557.0000000","40.6649600","-73.8942280","B","Pennsylvania Av","Livonia Ave","Dumont Ave",,,,,,"N","11207","305","42"
"15714","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1014531.0000000","183723.0000000","40.6709020","-73.8908410","B","Miller Ave","Belmont Ave","Sutter Ave",,,,,,"N","11207","305","42"
"15712","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1016069.0000000","182478.0000000","40.6674790","-73.8853020","B","Jerome St","Dumont St","Livonia Ave",,,,,,"N","11207","305","42"
"15709","2017-11-13T00:00:00.000","Crown Castle NG","UTILITY","Brooklyn","1013588.0000000","179908.0000000","40.6604340","-73.8942570","B","Georgia Ave","New Lots Ave","Hegeman Ave",,,,,,"N","11207","305","42"
"15648","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1013289.0000000","182604.0000000","40.6678350","-73.8953230","B","Blake Ave","Sheffield Ave","Pennsylvania Ave",,,,,,"Y","11207","305","42"
"15558","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1015719.0000000","177279.0000000","40.6532110","-73.8865880","B","Pennsylvania Ave","Flatlands Ave","Cozine Ave",,,,,,"Y","11207","305","42"
"15472","2017-11-22T00:00:00.000","Mobilitie I","CITY","Brooklyn","1015165.0000000","176703.0000000","40.6516320","-73.8885870","B","Flatlands Avenue","Alabama Avenue","Georgia Avenue",,,,,,"Y","11207","305","42"
"14514","2017-01-30T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1016878.0000000","178426.0000000","40.6563550","-73.8824060","B","Cozine Ave","Van Siclen Ave","Schenck Ave",,,,,,"N","11207","305","42"
"14453","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1016431.0000000","181846.0000000","40.6657430","-73.8840000","B","New Lots Ave","Warwick St","Ashford St",,,,,,"Y","11207","305","42"
"14445","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1015753.0000000","184088.0000000","40.6719000","-73.8864340","B","Jerome St","Belmont Ave","Sutter Ave",,,,,,"Y","11207","305","42"
"14299","2016-10-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1015378.0000000","183591.0000000","40.6705370","-73.8877880","B","Sutter Ave","Schenck Ave","Barbey St","Sutter Ballfields",,,,,"Y","11207","305","42"
"14288","2016-10-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1016411.0000000","183233.0000000","40.6695500","-73.8840660","B","Ashford St","Blake Ave","Sutter Ave",,,,,,"Y","11207","305","42"
"14286","2016-10-28T00:00:00.000","Mobilitie I","UTILITY","Brooklyn","1012296.0000000","180098.0000000","40.6609600","-73.8989130","B","Snediker Ave","Newport St","Riverdale Ave",,,,,,"Y","11207","305","42"
"14056","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1012362.0000000","182422.0000000","40.6673380","-73.8986650","B","Blake Ave","Williams Ave","Hinsdale St",,,,,,"Y","11207","305","42"
"14035","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1015960.0000000","179894.0000000","40.6603870","-73.8857070","B","Van Siclen Ave","Linden Blvd","Stanley Ave",,,,,"VAN SICLEN COMMUNITY MIDDLE SCHOOL","Y","11207","305","42"
"13941","2016-11-05T00:00:00.000","Mobilitie II","CITY","Brooklyn","1016043.0000000","178538.0000000","40.6566650","-73.8854140","B","Wortman Ave","Vermont Street","Van Siclen Ave",,,,,,"Y","11207","305","42"
"22032","2019-08-14T00:00:00.000","ExteNet I","CITY","Brooklyn","1016925.0000000","177669.0000000","40.6542770","-73.8822400","B","Van Siclen Ave","Flatlands Ave","Vandalia Ave",,,,,,"N","11239","305","42"
"17034","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1020901.0000000","178236.0000000","40.6558170","-73.8679070","B","Erskine St","Schroeders Ave","Seaview Ave",,,,,,"N","11239","305","42"
"17033","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1020340.0000000","176249.0000000","40.6503660","-73.8699400","B","Gateway Dr","Erskine St","Gateway Dr","Spring Creek Park",,,,,"N","11239","305","42"
"17032","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1018959.0000000","176172.0000000","40.6501600","-73.8749170","B","Gateway Dr","Schroeders Ave","Gateway Dr",,,,,,"N","11239","305","42"
"17031","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1018618.0000000","176835.0000000","40.6519810","-73.8761430","B","Gateway Dr","Schroeders Ave","Gateway Dr","Spring Creek Park",,,,,"N","11239","305","42"
"16651","2017-11-28T00:00:00.000","Extenet II","UTILITY","Brooklyn","1021000.0000000","177522.0000000","40.6538570","-73.8675540","B","Erskine St","Gateway Dr","Schroeders Ave",,,,,,"N","11239","305","42"
"16647","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1019499.0000000","177945.0000000","40.6550240","-73.8729620","B","Elton St","Schroeders Ave","Vandalia Ave",,,,,,"N","11239","305","42"
"15620","2017-12-01T00:00:00.000","ExteNet I","CITY","Brooklyn","1020373.0000000","176381.0000000","40.6507280","-73.8698200","B","Gateway Drive","Site Dr","Erskine St",,,,,,"Y","11239","305","42"
"19709","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","928298.0000000","143288.0000000","40.5597920","-74.2013650","B","West Service Rd","Arden Ave","Arthur Kill Rd",,,,,,"N","10314","503","51"
"19590","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","930410.0000000","145860.0000000","40.5668640","-74.1937850","B","W Service Rd","Muldoon Ave","Muldoon Ave",,,,,,"N","10314","503","51"
"22489","2019-09-09T00:00:00.000","ZenFi","UTILITY","Staten_Island","946894.0000000","141184.0000000","40.5541140","-74.1344280","B","Durant Ave","Kelvin Ave","Bay Ter",,,,,,"Y","10306","503","51"
"20669","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","946130.0000000","140961.0000000","40.5534990","-74.1371770","B","Redgrave Av","O Gorman Av","Durant Av",,,,,,"N","10306","503","51"
"20588","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","945007.0000000","146371.0000000","40.5683440","-74.1412490","B","Clarke Av","Mc Kinley Ave","Gianna Ct",,,,,,"Y","10306","503","51"
"20273","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","946635.0000000","141215.0000000","40.5541980","-74.1353610","B","Bay Terrace","Durant Ave","O Gorman Ave",,,,,,"N","10306","503","51"
"19721","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","942322.0000000","146389.0000000","40.5683810","-74.1509140","B","Arthur Kill Rd.","Franklin Ln.","Tanglewood Dr.",,,,,,"N","10306","503","51"
"19619","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","947352.0000000","144573.0000000","40.5634180","-74.1327990","B","Amboy Rd","Montreal Ave.","Fairbanks Ave.",,,,,,"Y","10306","503","51"
"19615","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","946552.0000000","142246.0000000","40.5570280","-74.1356650","B","S Railroad Ave","Justin Ave","Spratt Ave",,,,,,"Y","10306","503","51"
"22999","2020-01-02T00:00:00.000","ZenFi","UTILITY","Staten_Island","944675.0000000","138664.0000000","40.5471880","-74.1423990","B","Great Kills Rd","Cottage Av","Ocean Rd",,,,,,"Y","10308","503","51"
"22853","2019-11-21T00:00:00.000","ZenFi","UTILITY","Staten_Island","940498.0000000","141723.0000000","40.5555650","-74.1574490","B","Brookfield Ave","Leverett Ave","Genesee Ave",,,,,,"Y","10308","503","51"
"22805","2019-11-08T00:00:00.000","ZenFi","UTILITY","Staten_Island","940430.0000000","138605.0000000","40.5470060","-74.1576730","B","Old Amboy Rd","Amboy Rd","Armstrong Ave",,,,"South Shore BID",,"Y","10308","503","51"
"22577","2019-10-08T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","939627.0000000","141221.0000000","40.5541820","-74.1605800","B","Armstrong Ave","Middle Loop Rd","Genesee Ave",,,,,,"N","10308","503","51"
"20709","2019-01-03T00:00:00.000","ZenFi","UTILITY","Staten_Island","945289.0000000","140604.0000000","40.5525160","-74.1402010","B","O'Gorman Av","Cranford St","Keegans Ln",,,,,,"Y","10308","503","51"
"20673","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","941039.0000000","137802.0000000","40.5448050","-74.1554770","B","Cloverdale Av","Oakdale St","Sycamore St",,,,,,"Y","10308","503","51"
"20670","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","941393.0000000","144447.0000000","40.5630460","-74.1542450","B","Elkhart St","Miles Av","Giffords Ln",,,,,,"Y","10308","503","51"
"20600","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","941820.0000000","137656.0000000","40.5444080","-74.1526650","B","Acacia Av","Sycamore St","Eleanor Ln",,,,,,"Y","10308","503","51"
"20587","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","942142.0000000","144925.0000000","40.5643610","-74.1515520","B","Ekhart Av","Corbin Av","Greaves Av",,,,,"PS 37 984-9800","Y","10308","503","51"
"20583","2018-12-06T00:00:00.000","ZenFi","UTILITY","Staten_Island","944639.0000000","140015.0000000","40.5508960","-74.1425370","B","O Gorman Av","Fieldway Ave","Keegans Ln",,,,,,"N","10308","503","51"
"20582","2018-12-06T00:00:00.000","ZenFi","UTILITY","Staten_Island","944021.0000000","139007.0000000","40.5481260","-74.1447540","B","Rustic Pl","Hillside Terrace","Midland Rd",,,,,,"N","10308","503","51"
"20581","2018-12-06T00:00:00.000","ZenFi","UTILITY","Staten_Island","945326.0000000","139172.0000000","40.5485850","-74.1400600","B","Greencroft Av","Feildway Av","Keegans Ln",,,,,,"Y","10308","503","51"
"19717","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","942217.0000000","145257.0000000","40.5652730","-74.1512840","B","Corbin Ave","Daleham St","Elkhart St",,,,,,"N","10308","503","51"
"19628","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","943355.0000000","143811.0000000","40.5613090","-74.1471800","B","Corbin Ave","Ironwood St","Jumel St",,,,,,"Y","10308","503","51"
"19627","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","939793.0000000","143499.0000000","40.5604360","-74.1599970","B","Gurley Ave","Brookfield Ave","Abingdon Ave",,,,,,"Y","10308","503","51"
"19616","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","943142.0000000","142199.0000000","40.5568840","-74.1479370","B","Gibson Ave","Exeter St.","Greaves Ave.",,,,,,"N","10308","503","51"
"19613","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","945171.0000000","140336.0000000","40.5517790","-74.1406240","B","Keegans Ln","O'Gorman Ave","Trent St",,,,,,"N","10308","503","51"
"19594","2018-08-02T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","943341.0000000","137800.0000000","40.5448100","-74.1471940","B","Nash Ct","Cleveland Ave","Nelson Ave",,,,,,"N","10308","503","51"
"19353","2018-06-04T00:00:00.000","Mobilitie I","UTILITY","Staten_Island","945134.0000000","140479.0000000","40.5521720","-74.1407580","B","Gorman Ave","Keegans Ln","Cranford St",,,,,,"N","10308","503","51"
"15281","2017-11-22T00:00:00.000","Mobilitie I","CITY","Staten_Island","945129.0000000","139256.0000000","40.5488150","-74.1407690","B","Maybury Avenue","Fieldway Avenue","Great Kills Road",,,,,,"Y","10308","503","51"
"14633","2017-04-03T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","943295.0000000","143500.0000000","40.5604560","-74.1473940","B","Kennington St","Corbin Ave","Greaves Ave",,,,,,"Y","10308","503","51"
"14461","2016-12-29T00:00:00.000","Mobilitie I","UTILITY","Staten_Island","944061.0000000","138475.0000000","40.5466660","-74.1446070","B","Durant Ave","Hillside Terrace","Cleveland Ave",,,,,,"Y","10308","503","51"
"23384","2020-02-06T00:00:00.000","Crown Castle Fiber","UTILITY","Staten_Island","937060.0000000","137628.0000000","40.5443070","-74.1697920","B","Wilson Ave","Stuyvesant Ave","Wainwright Ave",,,,,,"N","10312","503","51"
"22806","2019-11-08T00:00:00.000","ZenFi","UTILITY","Staten_Island","930238.0000000","135633.0000000","40.5387920","-74.1943220","B","Lamont Ave","Huguenot Ave","Nippon Ave",,,,,,"Y","10312","503","51"
"22767","2019-10-25T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","935197.0000000","142798.0000000","40.5584880","-74.1765330","B","Annadale Rd","Dorval Ave","Forrestal Ave",,,,,,"N","10312","503","51"
"22575","2019-10-08T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","928871.0000000","138697.0000000","40.5471940","-74.1992650","B","Huguenot Ave","Rosedale Ave","Rumba Pl",,,,,,"N","10312","503","51"
"22574","2019-10-08T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","935506.0000000","131277.0000000","40.5268660","-74.1753380","B","Hylan Blvd","Phillip Ave","Poillon Ave",,,,,,"N","10312","503","51"
"22486","2019-09-06T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","937948.0000000","133914.0000000","40.5341180","-74.1665720","B","Harold Ave","Koch Blvd","Janesen St",,,,,,"Y","10312","503","51"
"20908","2019-02-26T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","932601.0000000","130326.0000000","40.5242400","-74.1857800","B","Hylan Blvd","Huguenot Ave","Kingdom Ave",,,,,,"N","10312","503","51"
"20906","2019-02-26T00:00:00.000","Crown Castle NG","UTILITY","Staten_Island","935706.0000000","135214.0000000","40.5376740","-74.1746460","B","Amboy Rd","Fornes Pl","Barclay Ave",,,,,,"N","10312","503","51"
"20844","2019-02-04T00:00:00.000","ZenFi","UTILITY","Staten_Island","932925.0000000","141145.0000000","40.5539380","-74.1846970","B","Woodrow Rd","Regina Ln","Presentation Ci",,,,,,"Y","10312","503","51"
"20805","2019-01-30T00:00:00.000","ZenFi","UTILITY","Staten_Island","939052.0000000","134379.0000000","40.5353990","-74.1626030","B","Liss St","Hales Av","Woods of Arden Rd",,,,,,"Y","10312","503","51"
"20802","2019-01-30T00:00:00.000","ZenFi","UTILITY","Staten_Island","937628.0000000","138548.0000000","40.5468350","-74.1677550","B","Petrus Av","Chesebrough St","Bayard St",,,,,,"Y","10312","503","51"
"20801","2019-01-30T00:00:00.000","ZenFi","UTILITY","Staten_Island","936866.0000000","141004.0000000","40.5535730","-74.1705140","B","Wainwright Av","Stroud Av","Scranton Av",,,,,,"N","10312","503","51"
"20800","2019-01-30T00:00:00.000","ZenFi","UTILITY","Staten_Island","932554.0000000","139350.0000000","40.5490080","-74.1860180","B","Vineland Av","Arden Av","Jefferson Av",,,,,,"Y","10312","503","51"
"20674","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","936576.0000000","141571.0000000","40.5551270","-74.1715610","B","Reading Av","Wainwright Av","Dead End",,,,,,"N","10312","503","51"
"20672","2018-12-20T00:00:00.000","ZenFi","UTILITY","Staten_Island","939001.0000000","135394.0000000","40.5381850","-74.1627930","B","Preston Av","Rankin St","Sycamore St",,,,,,"Y","10312","503","51"
"20622","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","930820.0000000","137922.0000000","40.5450790","-74.1922460","B","Delmar Av","Vineland Av","Crown Av",,,,,,"Y","10312","503","51"
"20621","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","930477.0000000","136409.0000000","40.5409240","-74.1934680","B","Nippon Av","Rensselaer Av","Rathbun Av",,,,,,"Y","10312","503","51"
"20620","2018-12-10T00:00:00.000","ZenFi","UTILITY","Staten_Island","931424.0000000","135729.0000000","40.5390630","-74.1900560","B","Lonia Av","Delmar Av","Nippon Av",,,,,,"Y","10312","503","51"
"20611","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","937348.0000000","142113.0000000","40.5566190","-74.1687870","B","Richmond Av","Perkiomen Av","Barlow Av",,,,,,"Y","10312","503","51"
"20610","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","933553.0000000","141871.0000000","40.5559340","-74.1824420","B","Woodrow Rd","Shotwell Av","Grantwood Av",,,,,,"Y","10312","503","51"
"20606","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","936274.0000000","140416.0000000","40.5519550","-74.1726400","B","Pompey Av","Genesee Av","Augusta Av",,,,,,"Y","10312","503","51"
"20605","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","938728.0000000","140858.0000000","40.5531820","-74.1638120","B","Genesee Av","Cortelyou Av","Ridgewood Av",,,,,,"Y","10312","503","51"
"20604","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","937107.0000000","140318.0000000","40.5516910","-74.1696420","B","Augusta Av","Richmond Av","Wainwright Av",,,,,,"N","10312","503","51"
"20603","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","937671.0000000","140173.0000000","40.5512960","-74.1676110","B","Richmond Av","Figurea Av","Katan Av",,,,,,"Y","10312","503","51"
"20602","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","936880.0000000","139743.0000000","40.5501110","-74.1704550","B","Katan Av","Pompey Av","Wainwright Av",,,,,,"Y","10312","503","51"
"20598","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","940640.0000000","137069.0000000","40.5427910","-74.1569080","B","Robinson Av","Sycamore St","Oakdale St",,,,,,"Y","10312","503","51"
"20597","2018-12-07T00:00:00.000","ZenFi","UTILITY","Staten_Island","937022.0000000","136617.0000000","40.5415320","-74.1699220","B","Arden Av","Vanessa Ln","Mosely Av",,,,,,"Y","10312","503","51"
